wp_post_id,taxonomy,term_slug
9905,categories,web-design
9908,categories,programming
9908,categories,prog-language-online
9910,categories,full-stack
9910,categories,internet-marketing-kursy-onlajn
9910,categories,smm-online
9910,categories,marketing-online
9910,categories,test-online
9910,categories,courses-java
9910,categories,courses-python
9910,categories,onlajn-kursy-ui-ux-dizajna
9910,categories,onlajn-kursy-po-html-i-css
9910,categories,onlajn-kursy-smm-menedzhera
9910,categories,web-design
9913,categories,front-end-online
9913,categories,courses-python
9913,categories,programming
9913,categories,prog-language-online
9915,categories,programming
9915,categories,prog-language-online
9918,categories,robots-online
9918,categories,courses-java
9918,categories,courses-python
9918,categories,programming
9920,categories,robots-online
9920,categories,courses-java
9920,categories,courses-python
9920,categories,onlajn-kursy-po-html-i-css
9920,categories,programming
9920,categories,prog-language-online
9922,categories,courses-java
9922,categories,courses-python
9924,categories,oge
9927,categories,excel-online
9927,categories,smm-online
9927,categories,test-online
9927,categories,online-seo
9927,categories,onlajn-kursy-po-html-i-css
9927,categories,kursy-buhgalterov
9927,categories,programming
9927,categories,web-design
9929,categories,smm-online
9929,categories,hr-online
9929,categories,onlajn-kurs-po-finansam
9929,categories,kursy-buhgalterov
9933,categories,courses-python
9933,categories,programming
9933,categories,web-design
9935,categories,front-end-online
9935,categories,courses-python
9935,categories,online-web-design
9935,categories,web-design
9938,categories,test-online
9940,categories,courses-python
9940,categories,online-web-design
9940,categories,programming
9942,categories,sql-online
9942,categories,test-online
9942,categories,courses-java
9942,categories,php
9942,categories,courses-python
9942,categories,online-web-design
9942,categories,onlajn-kursy-po-html-i-css
9942,categories,programming
9942,categories,onlajn-kursy-smm-menedzhera
9944,categories,oge
9944,categories,ege
9947,categories,onlajn-kurs-po-psihologii
9949,categories,internet-marketing-kursy-onlajn
9949,categories,hr-online
9949,categories,onlajn-kurs-po-psihologii
9949,categories,onlajn-kurs-po-finansam
9949,categories,onlajn-kursy-dizajnerov-interera
9949,categories,prodazhi_online
9949,categories,programming
9952,categories,onlajn-kurs-po-psihologii
9952,categories,onlajn-kursy-dizajnerov-interera
9954,categories,internet-marketing-kursy-onlajn
9954,categories,excel-online
9954,categories,smm-online
9954,categories,copywriting-online
9954,categories,marketing-online
9954,categories,prodazhi_online
9954,categories,programming
9954,categories,onlajn-kursy-targetologa
9956,categories,onlajn-kurs-po-psihologii
9956,categories,onlajn-kursy-dizajnerov-interera
9973,categories,smm-online
9973,categories,onlajn-kursy-ui-ux-dizajna
9973,categories,onlajn-kursy-dizajnerov-interera
9973,categories,web-design
9975,categories,courses-python
9975,categories,web-design
9977,categories,online-web-design
9979,categories,sql-online
9979,categories,marketing-online
9979,categories,test-online
9979,categories,online-it
9979,categories,front-end-online
9979,categories,courses-python
9979,categories,online-web-design
9979,categories,prodazhi_online
9979,categories,kursy-buhgalterov
9982,categories,sql-online
9982,categories,test-online
10019,categories,sql-online
10019,categories,courses-python
10019,categories,programming
10021,categories,free-python
10021,categories,sql-online
10021,categories,courses-python
10021,categories,programming
10023,categories,test-online
10023,categories,front-end-online
10023,categories,courses-java
10023,categories,programming
10023,categories,prog-language-online
10025,categories,courses-java
10025,categories,programming
10025,categories,prog-language-online
10027,categories,back-end
10027,categories,front-end-online
10027,categories,programming
10030,categories,devops
10030,categories,programming
10032,categories,hr-online
10032,categories,business-online
10032,categories,onlajn-kurs-po-psihologii
10032,categories,onlajn-kurs-po-finansam
10032,categories,online_person_management
10036,categories,kursy-ai
10036,categories,robots-online
10038,categories,test-online
10038,categories,onlajn-kurs-po-psihologii
10038,categories,onlajn-kursy-ui-ux-dizajna
10038,categories,programming
10038,categories,online_person_management
10040,categories,onlajn-kursy-ui-ux-dizajna
10048,categories,devops
10048,categories,html
10048,categories,sql-online
10048,categories,test-online
10048,categories,front-end-online
10048,categories,courses-java
10048,categories,courses-python
10048,categories,online-web-design
10048,categories,onlajn-kursy-po-html-i-css
10048,categories,programming
10050,categories,kursy-ai
10050,categories,excel-online
10050,categories,marketing-online
10050,categories,test-online
10050,categories,onlajn-kurs-po-psihologii
10050,categories,front-end-online
10050,categories,courses-java
10050,categories,php
10050,categories,courses-python
10050,categories,onlajn-kursy-ui-ux-dizajna
10050,categories,online-web-design
10050,categories,onlajn-kursy-dizajnerov-interera
10050,categories,onlajn-kursy-po-html-i-css
10050,categories,onlajn-kursy-po-video
10050,categories,onlajn-kursy-po-foto
10050,categories,programming
10050,categories,web-design
10053,categories,devops
10053,categories,html
10053,categories,kursy-ai
10053,categories,test-online
10053,categories,hr-online
10053,categories,courses-java
10053,categories,courses-python
10053,categories,online-web-design
10053,categories,onlajn-kursy-po-html-i-css
10053,categories,kursy-buhgalterov
10053,categories,programming
10055,categories,test-online
10057,categories,back-end
10057,categories,kursy-ai
10057,categories,marketing-online
10057,categories,onlajn-kurs-po-finansam
10057,categories,front-end-online
10057,categories,courses-python
10057,categories,prodazhi_online
10057,categories,online_person_management
10061,categories,courses-java
10061,categories,courses-python
10061,categories,programming
10064,categories,kursy-ai
10064,categories,test-online
10064,categories,hr-online
10064,categories,kursy-buhgalterov
10064,categories,programming
974,direction,aviation-and-space
974,direction,voennye-nauki-nacionalnaya-bezopasnost
974,direction,transport
1025,direction,automation
1033,direction,automation
1033,direction,vuzy-lvova
1033,direction,vuzy-ukrainy
1034,direction,automation
1034,direction,informacionnye-tekhnologii-kiberbezopasnost
1034,direction,menedzhment-marketing
1035,direction,automation
1035,direction,informacionnye-tekhnologii-kiberbezopasnost
1035,direction,elektronika-telekommunikacii
1036,direction,automation
1037,direction,automation
1038,direction,automation
1038,direction,voennye-nauki-nacionalnaya-bezopasnost
1038,direction,vuzy-kieva
1038,direction,mgostinichno-restorannoe-delo-turizm
1038,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1038,direction,inzheneriya-mashinostroenie
1038,direction,informacionnye-tekhnologii-kiberbezopasnost
1038,direction,kultura-iskusstvo
1038,direction,legkaya-promyshlennost
1038,direction,matematika-statistika
1038,direction,menedzhment-marketing
1038,direction,pedagogika
1038,direction,pishchevye-tekhnologii
1038,direction,politologiya-mezhdunarodnye-otnosheniya
1038,direction,pravo
1038,direction,psihologiya
1038,direction,himiya-bioinzheneriya
1038,direction,ekonomika
1038,direction,elektronika-telekommunikacii
1039,direction,automation
1039,direction,geografiya-geologiya
1039,direction,mgostinichno-restorannoe-delo-turizm
1039,direction,inzheneriya-mashinostroenie
1039,direction,informacionnye-tekhnologii-kiberbezopasnost
1039,direction,kultura-iskusstvo
1039,direction,menedzhment-marketing
1039,direction,pedagogika
1039,direction,pravo
1039,direction,stroitelstvo-arhitektura
1039,direction,ekonomika
1039,direction,energetika
1041,direction,automation
1041,direction,vuzy-kieva
1042,direction,automation
1042,direction,biologiya-ekologiya
1042,direction,vuzy-kieva
1042,direction,vuzy-ukrainy
1042,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1042,direction,inzheneriya-mashinostroenie
1042,direction,informacionnye-tekhnologii-kiberbezopasnost
1042,direction,legkaya-promyshlennost
1042,direction,medicina-stomatologiya-farmaciya
1042,direction,menedzhment-marketing
1042,direction,metallurgiya
1042,direction,pishchevye-tekhnologii
1042,direction,himiya-bioinzheneriya
1042,direction,ekonomika
1042,direction,elektronika-telekommunikacii
1042,direction,energetika
1044,direction,automation
1047,direction,automation
1047,direction,vuzy-kieva
1049,direction,automation
1049,direction,biologiya-ekologiya
1049,direction,inzheneriya-mashinostroenie
1049,direction,informacionnye-tekhnologii-kiberbezopasnost
1049,direction,matematika-statistika
1049,direction,menedzhment-marketing
1049,direction,metallurgiya
1049,direction,pishchevye-tekhnologii
1049,direction,sociologiya-socialnaya-rabota
1049,direction,transport
1049,direction,fizika-astronomiya
1049,direction,filologiya
1049,direction,himiya-bioinzheneriya
1049,direction,ekonomika
1049,direction,elektronika-telekommunikacii
1049,direction,energetika
1051,direction,automation
1051,direction,vuzy-dnepra
1051,direction,vuzy-ukrainy
1053,direction,aviation-and-space
1053,direction,automation
1053,direction,biologiya-ekologiya
1053,direction,vuzy-dnepra
1053,direction,vuzy-ukrainy
1053,direction,geografiya-geologiya
1053,direction,mgostinichno-restorannoe-delo-turizm
1053,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1053,direction,inzheneriya-mashinostroenie
1053,direction,informacionnye-tekhnologii-kiberbezopasnost
1053,direction,istoriya-arheologiya
1053,direction,kultura-iskusstvo
1053,direction,matematika-statistika
1053,direction,medicina-stomatologiya-farmaciya
1053,direction,menedzhment-marketing
1053,direction,pedagogika
1053,direction,pishchevye-tekhnologii
1053,direction,politologiya-mezhdunarodnye-otnosheniya
1053,direction,pravo
1053,direction,psihologiya
1053,direction,sociologiya-socialnaya-rabota
1053,direction,fizika-astronomiya
1053,direction,filologiya
1053,direction,filosofiya-religiya-i-kulturologiya
1053,direction,himiya-bioinzheneriya
1053,direction,ekonomika
1053,direction,elektronika-telekommunikacii
1053,direction,energetika
1055,direction,automation
1057,direction,automation
1059,direction,automation
1061,direction,automation
1063,direction,automation
1065,direction,automation
1065,direction,vuzy-kieva
1067,direction,automation
1067,direction,agro-farm
1067,direction,biologiya-ekologiya
1067,direction,inzheneriya-mashinostroenie
1067,direction,informacionnye-tekhnologii-kiberbezopasnost
1067,direction,menedzhment-marketing
1067,direction,metallurgiya
1067,direction,transport
1067,direction,ekonomika
1069,direction,automation
1071,direction,automation
1073,direction,automation
1075,direction,automation
1075,direction,agro-farm
1075,direction,biologiya-ekologiya
1075,direction,mgostinichno-restorannoe-delo-turizm
1075,direction,inzheneriya-mashinostroenie
1075,direction,informacionnye-tekhnologii-kiberbezopasnost
1075,direction,menedzhment-marketing
1075,direction,politologiya-mezhdunarodnye-otnosheniya
1075,direction,pravo
1075,direction,stroitelstvo-arhitektura
1075,direction,transport
1075,direction,himiya-bioinzheneriya
1075,direction,ekonomika
1075,direction,energetika
1077,direction,automation
1077,direction,vuzy-dnepra
1077,direction,vuzy-ukrainy
1077,direction,metallurgiya
1079,direction,aviation-and-space
1079,direction,automation
1079,direction,vuzy-kieva
1081,direction,aviation-and-space
1081,direction,automation
1081,direction,biologiya-ekologiya
1081,direction,vuzy-ukrainy
1081,direction,vuzy-harkova
1081,direction,geografiya-geologiya
1081,direction,informacionnye-tekhnologii-kiberbezopasnost
1081,direction,matematika-statistika
1081,direction,menedzhment-marketing
1081,direction,psihologiya
1081,direction,transport
1081,direction,fizika-astronomiya
1081,direction,filologiya
1081,direction,ekonomika
1081,direction,elektronika-telekommunikacii
1081,direction,energetika
1083,direction,automation
1083,direction,vuzy-lvova
1083,direction,vuzy-ukrainy
1085,direction,automation
1085,direction,inzheneriya-mashinostroenie
